,linked_asset_id,index_asset_id,provider_id,asset_id,symbol,native_symbol,xref_symbol,listed_on,underlier_asset_id,option_type,option_style,strike_price,expiry_datetime,settlement_asset_id,settlement_type,run_id,run_ts,row_id,as_of_from_ts,as_of_to_ts,system_from_ts,system_to_ts
0,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,2ffbf7ce-1c07-5216-a287-3b3530f192be,opt.btc-usd-221230-100000-c.deribit,BTC-30DEC22-100000-C,btc30dec22100000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,100000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,e177c600-70ab-4e40-91e2-011d610f59e6,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
1,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,9da6c412-334f-5458-b2ae-a8946ea8c011,opt.btc-usd-221230-60000-p.deribit,BTC-30DEC22-60000-P,btc30dec2260000p,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,PUT,EUROPEAN,60000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,7bc50050-5902-451b-ae03-b0dc18a426dc,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
2,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,8f3c097a-9d31-58ba-b6f6-742005e4068b,opt.btc-usd-221230-50000-c.deribit,BTC-30DEC22-50000-C,btc30dec2250000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,50000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,3bef0d0b-60ee-427d-b36d-17a9316e1fc0,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
3,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,95ada81d-ff5b-54c0-b117-4e281a0ba134,opt.btc-usd-221230-250000-c.deribit,BTC-30DEC22-250000-C,btc30dec22250000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,250000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,56d838b6-1c05-4c78-88dd-10d494498634,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
4,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,155f5176-dd53-53b5-ad50-145e43a633d9,opt.btc-usd-221230-250000-p.deribit,BTC-30DEC22-250000-P,btc30dec22250000p,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,PUT,EUROPEAN,250000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,eb324749-3a0a-499a-9307-26b0e6f3c1f6,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
5,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,c40467d2-3d24-5c76-b569-b94b3e25d552,opt.btc-usd-221230-90000-c.deribit,BTC-30DEC22-90000-C,btc30dec2290000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,90000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,64afade3-8464-461d-9380-90df66ec865a,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
6,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,d456f306-2474-5c9e-b081-3d0a9d6042e1,opt.eth-usd-221230-3000-c.deribit,ETH-30DEC22-3000-C,eth30dec223000c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,3000.0,2022-12-30 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,6b9c7070-79f5-44fa-85c9-e4914b44883e,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
7,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,51579947-28fc-5312-b560-6b2140724746,opt.eth-usd-221230-40000-p.deribit,ETH-30DEC22-40000-P,eth30dec2240000p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,40000.0,2022-12-30 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,449f8fe1-49e0-486d-ad93-2f7d4e179fd6,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
8,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,fe585dc8-c76a-5f56-a7f2-d6d2896d7c8b,opt.btc-usd-221230-80000-c.deribit,BTC-30DEC22-80000-C,btc30dec2280000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,80000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,6b0eb53c-ae06-45f2-ab04-4ea44bc61745,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
9,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,7784a5ab-887b-579d-a944-0ceba1b97ae2,opt.btc-usd-221230-200000-p.deribit,BTC-30DEC22-200000-P,btc30dec22200000p,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,PUT,EUROPEAN,200000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,948105db-71be-4074-b778-609a87fc4d54,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
10,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,73dce654-6e1f-5ecd-b233-9a6a4eb1bc3e,opt.btc-usd-221230-300000-c.deribit,BTC-30DEC22-300000-C,btc30dec22300000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,300000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,e3c1c6ba-92b1-41a5-aa11-9ecc3805e87d,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
11,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,6e493353-6622-5062-b5ad-df63240ea68c,opt.btc-usd-221230-70000-c.deribit,BTC-30DEC22-70000-C,btc30dec2270000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,70000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,cc9ff730-431f-45f2-b06d-1748983c9a35,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
12,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,beafe7cf-1daf-57e3-a28b-62ef5f1e349c,opt.eth-usd-221230-2000-p.deribit,ETH-30DEC22-2000-P,eth30dec222000p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,2000.0,2022-12-30 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,6c1a5aec-f0de-4ff0-be8e-65847848e26c,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
13,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,91da3a1b-cc06-52f2-b9ac-b8db4d0583dc,opt.eth-usd-221230-6000-c.deribit,ETH-30DEC22-6000-C,eth30dec226000c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,6000.0,2022-12-30 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,2b628bb0-7d90-422e-b2f7-3ba48f82997d,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
14,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,7bd4d35a-2283-5b17-8b8b-fd44e19e3161,opt.eth-usd-230331-10000-p.deribit,ETH-31MAR23-10000-P,eth31mar2310000p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,10000.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,196dea31-3dcb-47c2-8be7-aeaf0aca0a03,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
15,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,092e962b-f252-5b48-8a2f-b95ec18eb4c9,opt.eth-usd-230331-4000-p.deribit,ETH-31MAR23-4000-P,eth31mar234000p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,4000.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,2c590b20-4146-4cc4-b6a9-4aefd55e4928,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
16,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,7ee25382-85da-54e7-964a-1a0e0ee2681a,opt.eth-usd-230331-600-p.deribit,ETH-31MAR23-600-P,eth31mar23600p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,600.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,903b077d-f68b-4da5-a565-f4daed918733,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
17,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,d0864e47-d506-55e4-bde8-438c67eb3e9d,opt.eth-usd-230331-2600-c.deribit,ETH-31MAR23-2600-C,eth31mar232600c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,2600.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,f8df29f5-3e37-4c45-97fb-586742172b26,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
18,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,29f8cb1f-d3a4-59a9-b263-f68b9f14b8da,opt.eth-usd-221230-2800-c.deribit,ETH-30DEC22-2800-C,eth30dec222800c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,2800.0,2022-12-30 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,27bc8bde-962a-4c9d-9767-adc393b39a6c,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
19,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,3d20e9c2-df25-5ccb-9164-db4417e853c9,opt.eth-usd-230331-400-c.deribit,ETH-31MAR23-400-C,eth31mar23400c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,400.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,ba9c8e84-e9d3-4c58-92e5-08ead1cc4375,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
20,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,77210f72-b115-5fe8-9259-a78862dc6512,opt.eth-usd-230630-3000-p.deribit,ETH-30JUN23-3000-P,eth30jun233000p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,3000.0,2023-06-30 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,9058e901-3cc8-4e60-99b8-88889568c350,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
21,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,eeab799d-cc57-54f3-a481-1487c95c764d,opt.btc-usd-230331-13000-p.deribit,BTC-31MAR23-13000-P,btc31mar2313000p,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,PUT,EUROPEAN,13000.0,2023-03-31 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,afff3225-17fd-4836-9aa5-bba5bbe4db95,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
22,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,db98e1d9-73a7-5a48-b1e0-3e81c5f1ca4a,opt.btc-usd-221230-27000-c.deribit,BTC-30DEC22-27000-C,btc30dec2227000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,27000.0,2022-12-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,2d4f3e06-98c1-4d7a-9f28-0988773e9798,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
23,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,7dbd2622-a577-5423-a1b4-2549df6aada0,opt.btc-usd-230331-17000-p.deribit,BTC-31MAR23-17000-P,btc31mar2317000p,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,PUT,EUROPEAN,17000.0,2023-03-31 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,720fc849-640f-4c19-8a0c-80003da22b4f,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
24,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,ca718629-7ecd-4bce-b797-056f31972bd6,147476a0-4633-4639-8b92-5d022426f2d1,d7ce5304-1c78-5238-a444-28fcebbf8103,opt.btc-usd-230630-35000-c.deribit,BTC-30JUN23-35000-C,btc30jun2335000c,147476a0-4633-4639-8b92-5d022426f2d1,88351da8-4a55-4f35-a3e6-c6cb74d3407e,CALL,EUROPEAN,35000.0,2023-06-30 08:00:00.000 UTC,78e2e8e2-419d-4515-9b6a-3d5ff1448e89,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,b8c2f81a-523a-449f-b325-03eaf61ae337,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
25,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,94c413f6-3415-5a03-9746-2ad1a878717f,opt.eth-usd-230331-1100-c.deribit,ETH-31MAR23-1100-C,eth31mar231100c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,1100.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,6c1054f1-3841-46ec-aa92-2152f49be452,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
26,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,81bcd7d9-8078-5759-b292-16efdec739d2,opt.eth-usd-230331-1400-c.deribit,ETH-31MAR23-1400-C,eth31mar231400c,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,CALL,EUROPEAN,1400.0,2023-03-31 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,b75a164c-f471-4333-b3c6-889dcc083aec,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
27,9111a3cf-51de-4c9b-ad18-f140353374cb,7e4c65f3-60e8-42ce-92aa-28de485b1c4a,147476a0-4633-4639-8b92-5d022426f2d1,e1684bbc-4979-5639-a536-5d60386491f0,opt.sol-usd-221230-25-p.deribit,SOL-30DEC22-25-P,sol30dec2225p,147476a0-4633-4639-8b92-5d022426f2d1,b561255a-b429-4995-8e49-e49d89cee587,PUT,EUROPEAN,25.0,2022-12-30 08:00:00.000 UTC,9111a3cf-51de-4c9b-ad18-f140353374cb,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,9be69a79-5c31-4d31-bed0-2a13f1ad2c17,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
28,9111a3cf-51de-4c9b-ad18-f140353374cb,7e4c65f3-60e8-42ce-92aa-28de485b1c4a,147476a0-4633-4639-8b92-5d022426f2d1,bc27fa99-7ea0-5aab-9cc4-e8d0fef38128,opt.sol-usd-221230-26-c.deribit,SOL-30DEC22-26-C,sol30dec2226c,147476a0-4633-4639-8b92-5d022426f2d1,b561255a-b429-4995-8e49-e49d89cee587,CALL,EUROPEAN,26.0,2022-12-30 08:00:00.000 UTC,9111a3cf-51de-4c9b-ad18-f140353374cb,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,441e90d9-e961-43c8-b775-c6fd68607c85,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
29,9111a3cf-51de-4c9b-ad18-f140353374cb,7e4c65f3-60e8-42ce-92aa-28de485b1c4a,147476a0-4633-4639-8b92-5d022426f2d1,64e6ae5d-815c-5a47-a2df-2c2e90faa87d,opt.sol-usd-221230-26-p.deribit,SOL-30DEC22-26-P,sol30dec2226p,147476a0-4633-4639-8b92-5d022426f2d1,b561255a-b429-4995-8e49-e49d89cee587,PUT,EUROPEAN,26.0,2022-12-30 08:00:00.000 UTC,9111a3cf-51de-4c9b-ad18-f140353374cb,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,f10d2e55-92b5-4d7b-bf3d-71ca5589e3cf,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
30,9111a3cf-51de-4c9b-ad18-f140353374cb,7e4c65f3-60e8-42ce-92aa-28de485b1c4a,147476a0-4633-4639-8b92-5d022426f2d1,1594c2de-f7a3-5ac2-aa00-3631eb5e7ad4,opt.sol-usd-221230-32-c.deribit,SOL-30DEC22-32-C,sol30dec2232c,147476a0-4633-4639-8b92-5d022426f2d1,b561255a-b429-4995-8e49-e49d89cee587,CALL,EUROPEAN,32.0,2022-12-30 08:00:00.000 UTC,9111a3cf-51de-4c9b-ad18-f140353374cb,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,8c3488f8-6fb4-499b-9448-f8938d4a944d,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
31,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,7fddf903-6628-4dfa-b6fd-2092b73b9bd7,147476a0-4633-4639-8b92-5d022426f2d1,294f4c2a-e239-517a-9ce7-3276372b5eed,opt.eth-usd-230929-900-p.deribit,ETH-29SEP23-900-P,eth29sep23900p,147476a0-4633-4639-8b92-5d022426f2d1,17c9127e-ba56-45d6-a656-7406a45d97dc,PUT,EUROPEAN,900.0,2023-09-29 08:00:00.000 UTC,95b89dfd-c5f6-41d6-83c6-a9d97e0ac361,CASH,1d602c87-a65f-4e18-9e32-0af55c9b2e11,2022-11-30 19:43:35.228 UTC,b56d9a76-b15b-4609-952c-b618bacde6f3,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC,2022-11-30 19:43:36.556 UTC,2199-12-31 00:00:00.000 UTC
